Unnamed: 0,country,designation,points,price,price_GBP
48721,Chile,Grey Glacier Single Block Trinidad Vineyard,91,24.0,28.8
48729,Chile,,91,23.0,27.6
48762,Chile,,92,50.0,60.0
48883,Chile,Orzada,81,20.0,24.0
48885,Chile,El Delirio Reserve Carménère-Merlot,81,11.0,13.2
48886,Chile,Reserva,81,14.0,16.8
48887,Chile,,81,7.0,8.4
48889,Chile,,81,8.0,9.6
48893,Chile,Family Selection,80,14.0,16.8
48916,Chile,Block Selection Reserve Block N. 6,87,12.0,14.4
48917,Chile,Casa Grand Selection,87,12.0,14.4
48919,Chile,Corralillo,87,20.0,24.0
48920,Chile,Alpha,87,25.0,30.0
48924,Chile,Selección del Directorio Gran Reserva,87,10.0,12.0
48938,Chile,Tributo Single Vineyard Block #Maitenal,87,16.0,19.2
48951,Chile,Purple Angel,92,85.0,102.0
49024,Chile,Reserva Estate Bottled,87,11.0,13.2
49026,Chile,Gran Reserva,87,15.0,18.0
49028,Chile,Reserva de Familia,87,20.0,24.0
49030,Chile,Aliwen Reserva,87,14.0,16.8
49031,Chile,Estate,87,15.0,18.0
49059,Chile,Gran Reserva de Los Andes Estate Bottled,87,15.0,18.0
49070,Chile,Zardoz,87,25.0,30.0
49074,Chile,,87,12.0,14.4
49108,Chile,Toro de Piedra Reserva,87,14.0,16.8
49120,Chile,Clava Coastal Reserve,86,12.0,14.4
49121,Chile,Reserva,86,12.0,14.4
49123,Chile,Crucero,86,10.0,12.0
49209,Chile,Estate Bottled Reserve,87,12.0,14.4
49211,Chile,,87,7.0,8.4
49212,Chile,Reserve,87,14.0,16.8
49217,Chile,,87,8.0,9.6
49222,Chile,Reserve,87,16.0,19.2
49224,Chile,Estate Reserve,87,10.0,12.0
49228,Chile,Marques de Casa Concha,87,14.0,16.8
49231,Chile,Barrel Select,87,12.0,14.4
49234,Chile,Reserva,87,11.0,13.2
49418,Chile,Gran Reserva,88,19.0,22.8
49423,Chile,Unfiltered,88,26.0,31.2
49528,Chile,Casillero del Diablo Reserva Privada,87,18.0,21.6
49545,Chile,Sibaris Gran Reserva Viognier-Roussane-Marsanne,87,15.0,18.0
49548,Chile,Nimbus Single Vineyard,87,15.0,18.0
49592,Chile,Alpha  M,88,72.0,86.39999999999998
49787,Chile,Ona,91,15.0,18.0
49827,Chile,Reserva,86,11.0,13.2
49828,Chile,Cuvée Don Reca Limited Release,86,25.0,30.0
49835,Chile,Estate Selection,86,11.0,13.2
49841,Chile,Reserva,86,15.0,18.0
49850,Chile,Block Selection Reserve Block N.6,88,12.0,14.4
49851,Chile,Tributo Single Vineyard Block # Espino,88,16.0,19.2
49852,Chile,Reserva,88,12.0,14.4
49855,Chile,Terrunyo Costa Los Boldos Vineyard Block 6,88,39.0,46.8
49885,Chile,El León Single Vineyard,90,30.0,36.0
49916,Chile,Reserva,85,11.0,13.2
49924,Chile,Reina Ana Gran Reserva,85,15.0,18.0
49934,Chile,Reserva,85,12.0,14.4
49940,Chile,,85,20.0,24.0
49951,Chile,Clos Apalta,93,93.0,111.6
49973,Chile,La Cumbre,93,125.0,150.0
50029,Chile,Casa Grand Selection,87,14.0,16.8
50034,Chile,Estate Reserve,87,14.0,16.8
50037,Chile,Coleccion Limited Edition,87,22.0,26.4
50045,Chile,Reserve,87,10.0,12.0
50058,Chile,Lote D,87,14.0,16.8
50113,Chile,Clásico,84,7.0,8.4
50114,Chile,Single Vineyard Limited Release Reserve,84,10.0,12.0
50127,Chile,Estate Selection,84,13.0,15.6
50162,Chile,,84,13.0,15.6
50554,Chile,Ninquén Mountain Vineyard,91,35.0,42.0
50601,Chile,Reserva,83,10.0,12.0
50605,Chile,,83,12.0,14.4
50609,Chile,Cuvée,91,20.0,24.0
50626,Chile,Rivalta Limited Selection,91,68.0,81.6
50668,Chile,Quinta Generación,87,28.0,33.6
50729,Chile,Terrunyo Costa Los Boldos Vineyard Block 5,90,25.0,30.0
50735,Chile,Liguai,90,35.0,42.0
50742,Chile,Reserva de Familia,90,24.0,28.8
50744,Chile,Late Harvest,90,27.0,32.4
50750,Chile,Limited Selection,89,14.0,16.8
50760,Chile,Gran Toqui,89,20.0,24.0
50768,Chile,Single Vineyard Plot: Anís,89,13.0,15.6
50848,Chile,,83,12.0,14.4
50854,Chile,Culpeo Made with Organic Grapes,83,10.0,12.0
50855,Chile,Gran Reserva Maipo Alto,83,15.0,18.0
50858,Chile,,83,8.0,9.6
50862,Chile,,82,10.0,12.0
50867,Chile,Litú,82,12.0,14.4
50869,Chile,Puerto Viejo Reserve,82,10.0,12.0
50871,Chile,Unfiltered,82,20.0,24.0
50877,Chile,Selection,82,8.0,9.6
50907,Chile,La Joya Reserve,86,12.0,14.4
50909,Chile,,86,19.0,22.8
50910,Chile,Reserva,86,10.0,12.0
50911,Chile,Xplorador,86,8.0,9.6
50913,Chile,,86,13.0,15.6
50915,Chile,Crucero,86,10.0,12.0
50938,Chile,Special Release Reserva,86,11.0,13.2
51074,Chile,Reserva,83,10.0,12.0
51081,Chile,Castillo de Molina Reserva,83,12.0,14.4
51083,Chile,Lahuen,83,,
51108,Chile,Reserva,87,16.0,19.2
51116,Chile,Expresión Reserve,87,,
51149,Chile,Ojos del Salado,87,10.0,12.0
51150,Chile,Estate Made With Organic Grapes,87,15.0,18.0
51154,Chile,,87,10.0,12.0
51160,Chile,Miramar Vineyard,87,50.0,60.0
51171,Chile,Armador Estate Selection,87,13.0,15.6
51226,Chile,Reserva,84,13.0,15.6
51227,Chile,,84,19.0,22.8
51230,Chile,Costa,84,25.0,30.0
51235,Chile,Culpeo Made with Organic Grapes,83,10.0,12.0
51244,Chile,Días de Verano,83,,
51258,Chile,Red One,90,25.0,30.0
51388,Chile,Gê,94,92.0,110.4
51416,Chile,Culpeo Made with Organic Grapes,85,10.0,12.0
51625,Chile,,93,75.0,90.0
51638,Chile,Block G + I,93,40.0,48.0
51789,Chile,Reserva Maitén Single Vineyard,87,13.0,15.6
51917,Chile,Gran Reserva de Los Andes,88,15.0,18.0
51949,Chile,Herencia,92,90.0,108.0
51950,Chile,Triple C,92,40.0,48.0
51981,Chile,Vigno Old Vines Dry-Farmed,92,30.0,36.0
51985,Chile,,92,23.0,27.6
52002,Chile,Gran Reserva,87,15.0,18.0
52022,Chile,Selección del Directorio Gran Reserva,86,10.0,12.0
52030,Chile,Family Vintage,86,12.0,14.4
52031,Chile,Family Vintage,86,17.0,20.4
52032,Chile,,86,12.0,14.4
52037,Chile,Anderra,86,12.0,14.4
52047,Chile,Select Terroir,86,10.0,12.0
52064,Chile,Winemaker's Selection,83,16.0,19.2
52067,Chile,Gran Reserva,82,17.0,20.4
52069,Chile,,82,12.0,14.4
52080,Chile,,82,7.0,8.4
52081,Chile,Selection,82,6.0,7.199999999999998
52083,Chile,Reserva Viognier-Chardonnay,82,16.0,19.2
52085,Chile,Reserve,82,14.0,16.8
52168,Chile,El Alto,90,40.0,48.0
52188,Chile,Gê,90,92.0,110.4
52189,Chile,Estate Cabernet Sauvignon-Petit Verdot,90,15.0,18.0
52196,Chile,Marea Fumé,90,30.0,36.0
52229,Chile,Natura,87,11.0,13.2
52248,Chile,Gran Reserva de Los Andes,87,15.0,18.0
52257,Chile,Babor,84,8.0,9.6
52267,Chile,,84,12.0,14.4
52270,Chile,,84,13.0,15.6
52326,Chile,Reserva,87,10.0,12.0
52384,Chile,Reserva,87,18.0,21.6
52396,Chile,Selección del Directorio,87,10.0,12.0
52428,Chile,Bougainville,90,80.0,96.0
52446,Chile,Alazan CJ's Barrel,90,38.0,45.6
52447,Chile,Axel Primero,90,30.0,36.0
52488,Chile,Gran Devoción,88,18.0,21.6
52552,Chile,Armador,87,13.0,15.6
52553,Chile,Punto Niño Reserva,87,11.0,13.2
52569,Chile,Maucho Reserva,87,13.0,15.6
52586,Chile,Reserva,86,,
52599,Chile,Momentos Reserve,85,12.0,14.4
52667,Chile,Royale Los Lingues Vineyard,92,26.0,31.2
52673,Chile,Enclave,92,75.0,90.0
52742,Chile,Reserva,86,,
52747,Chile,Special Reserve,86,15.0,18.0
52796,Chile,Estate Reserva,87,12.0,14.4
52807,Chile,,87,19.0,22.8
52810,Chile,Novas Limited Selection,87,15.0,18.0
52811,Chile,Urban Maule,87,13.0,15.6
52815,Chile,Reserva,87,16.0,19.2
52877,Chile,Milla Cala,92,35.0,42.0
52922,Chile,Sucesor,92,25.0,30.0
53005,Chile,Toro de Piedra Grand Reserve Single Vineyard,86,12.0,14.4
53006,Chile,Puerto Viejo Estate Bottled Single Vineyard Reserve,86,10.0,12.0
53007,Chile,Secreto,86,14.0,16.8
53040,Chile,T.H.,88,22.0,26.4
53062,Chile,Sensaciones Single Vineyard,89,15.0,18.0
53065,Chile,Max Reserva,89,20.0,24.0
53066,Chile,Max Reserva,89,20.0,24.0
53067,Chile,Hacienda Araucano Clos de Lolol,89,24.0,28.8
53073,Chile,Alazan,89,32.0,38.4
53080,Chile,D,89,90.0,108.0
53136,Chile,Marques de Casa Concha,89,25.0,30.0
53212,Chile,Gran Reserva,88,20.0,24.0
53336,Chile,1865 Limited Edition,87,25.0,30.0
53347,Chile,Cariblanco,87,16.0,19.2
53415,Chile,Kuyen,90,30.0,36.0
53423,Chile,Neblus,91,70.0,84.0
53424,Chile,Memorias,91,28.0,33.6
53443,Chile,Single Vineyard Garuma Vineyard,90,18.0,21.6
53580,Chile,Reserva de Familia,85,24.0,28.8
53582,Chile,La Mision Reserva,85,13.0,15.6
53604,Chile,Reserva,85,12.0,14.4
53655,Chile,Terrunyo Entre Cordilleras Peumo Vineyard Block 27,92,50.0,60.0
53656,Chile,Lota,92,85.0,102.0
53716,Chile,Cabo de Hornos,89,60.0,72.0
53756,Chile,Marques de Casa Concha,90,25.0,30.0
53782,Chile,The 7th Generation Gran Reserva Estate Bottled,91,20.0,24.0
53837,Chile,Block Selection Tinga Reserve,84,12.0,14.4
53840,Chile,Reserva,84,14.0,16.8
53841,Chile,Trisquel,84,15.0,18.0
53848,Chile,,84,13.0,15.6
53852,Chile,Vitral Reserva,84,12.0,14.4
54027,Chile,Reserva,85,15.0,18.0
54158,Chile,Reserva,82,9.0,10.8
54412,Chile,Mixtura,88,25.0,30.0
54415,Chile,First Edition,88,20.0,24.0
54468,Chile,Reserva,88,13.0,15.6
54472,Chile,Eco Balance,87,9.0,10.8
54473,Chile,Eco Balance,87,9.0,10.8
54474,Chile,Natura Un-oaked,87,11.0,13.2
54490,Chile,Visión,87,15.0,18.0
54491,Chile,Hacienda Araucano Clos de Lolol,87,23.0,27.6
54550,Chile,Block Selection Reserve Claret,88,12.0,14.4
54679,Chile,Codigo de Familia,92,90.0,108.0
54701,Chile,Reserva,86,12.0,14.4
54775,Chile,Gold Carménère-Cabernet Sauvignon-Cabernet Franc-Petit Verdot,92,24.0,28.8
54942,Chile,Don Melchor Puente Alto Vineyard,93,125.0,150.0
54960,Chile,,93,76.0,91.2
55031,Chile,Reserve,85,15.0,18.0
55038,Chile,,85,10.0,12.0
55039,Chile,,85,8.0,9.6
55042,Chile,Reserve,85,11.0,13.2
55043,Chile,,85,8.0,9.6
55049,Chile,Reserve,85,16.0,19.2
55050,Chile,Single Vineyard Reserve,85,17.0,20.4
55051,Chile,Single Vineyard Reserve,85,17.0,20.4
55052,Chile,Reserve Oak Aged,84,10.0,12.0
55053,Chile,Morande Pionero,84,7.0,8.4
55059,Chile,T.H. Terroir Hunter,87,22.0,26.4
55065,Chile,Reserva,87,16.0,19.2
55066,Chile,Bellavista Reserva,87,15.0,18.0
55154,Chile,Alpha,87,23.0,27.6
55167,Chile,Barrel Series Reserva,87,14.0,16.8
55173,Chile,Rosé San Lorenzo Estate,87,11.0,13.2
55183,Chile,Reserva,86,14.0,16.8
55184,Chile,Reserva,86,11.0,13.2
55185,Chile,,86,10.0,12.0
55214,Chile,Borobo,92,85.0,102.0
55217,Chile,Kai,92,235.0,282.0
55264,Chile,Pequeñas Producciones,91,33.0,39.6
55266,Chile,Terrunyo Vineyard Selection Block 27 Unfiltered,91,38.0,45.6
55272,Chile,Casillero del Diablo Reserva,87,11.0,13.2
55278,Chile,Nimbus Single Vineyard,87,15.0,18.0
55283,Chile,Tributo Single Vineyard,87,20.0,24.0
55288,Chile,Santa Digna,86,12.0,14.4
55290,Chile,Reserva,86,11.0,13.2
55296,Chile,Reserva,86,15.0,18.0
55298,Chile,Family Vintage,86,18.0,21.6
55311,Chile,Classic Collection,85,10.0,12.0
55314,Chile,Santa Digna Reserva,84,12.0,14.4
55315,Chile,Gran Reserva,84,17.0,20.4
55318,Chile,Maigo Reserva,84,12.0,14.4
55518,Chile,Unoaked,83,14.0,16.8
55519,Chile,Reserva Encinos,83,14.0,16.8
55520,Chile,Special Release Reserva,83,15.0,18.0
55526,Chile,Organic,83,14.0,16.8
55527,Chile,Reserva,83,12.0,14.4
55528,Chile,Reserve,83,10.0,12.0
55529,Chile,Reserva,83,10.0,12.0
55531,Chile,Special Reserve,83,14.0,16.8
55532,Chile,Reserva Carmenere,83,13.0,15.6
55534,Chile,Reserva,83,10.0,12.0
55535,Chile,,83,10.0,12.0
55536,Chile,Los Vascos,82,13.0,15.6
55537,Chile,Reserva,82,10.0,12.0
55538,Chile,Cefiro Reserva,82,12.0,14.4
55543,Chile,120,82,7.0,8.4
55544,Chile,,82,12.0,14.4
55678,Chile,Reserva,84,9.0,10.8
55679,Chile,EQ,84,20.0,24.0
55683,Chile,Opera Prima,84,32.0,38.4
55684,Chile,Queulat Gran Reserva,84,15.0,18.0
55700,Chile,Centauri,84,22.0,26.4
55759,Chile,,85,19.0,22.8
55763,Chile,Reserva Espiritu de Los Andes Estate Bottled,85,10.0,12.0
55766,Chile,Vieilles Vignes,85,20.0,24.0
55781,Chile,,85,13.0,15.6
55784,Chile,Petirrojo Reserva,85,10.0,12.0
55785,Chile,Gran Cuvee,85,20.0,24.0
55860,Chile,Raices Nobles,92,24.0,28.8
55866,Chile,Reserva de Familia,91,15.0,18.0
55874,Chile,Reserva Especial,89,20.0,24.0
56054,Chile,Erasmo,88,30.0,36.0
56065,Chile,Single Vineyard Las Brisas Vineyard,88,22.0,26.4
56069,Chile,EQ,88,43.0,51.6
56072,Chile,Single Vineyard,88,18.0,21.6
56244,Chile,Coyam Los Robles Estate Organic,91,35.0,42.0
56252,Chile,Intriga Maxima,91,66.0,79.2
56263,Chile,Orzada,88,20.0,24.0
56299,Chile,Rivalta Limited Selection,89,125.0,150.0
56302,Chile,Chacai,89,74.0,88.8
56337,Chile,Orzada,91,20.0,24.0
56342,Chile,Catalina,91,37.0,44.4
56354,Chile,Reserva de Familia,91,15.0,18.0
56358,Chile,,86,14.0,16.8
56365,Chile,Special Selection,86,15.0,18.0
56497,Chile,Isidora,83,16.0,19.2
56717,Chile,Antiguas Reservas,89,17.0,20.4
56723,Chile,Facundo,89,35.0,42.0
56739,Chile,Corralillo,89,15.0,18.0
56768,Chile,Max Reserva,90,21.0,25.2
56797,Chile,Amplus Old Vines,90,27.0,32.4
56926,Chile,Anke Blend 2 Carménère-Petit Verdot-Shiraz,87,20.0,24.0
57027,Chile,Cabo de Hornos Special Reserve,90,44.0,52.8
57132,Chile,Trio Reserva,86,14.0,16.8
57134,Chile,Estate,86,14.0,16.8
57145,Chile,Aliwen Reserva,86,12.0,14.4
57149,Chile,Lien,91,30.0,36.0
57202,Chile,Memorias,90,28.0,33.6
57306,Chile,,84,7.0,8.4
57314,Chile,Concepcion,83,7.0,8.4
57316,Chile,Santa Digna,83,10.0,12.0
57322,Chile,Pionero,83,7.0,8.4
57324,Chile,,83,8.0,9.6
57325,Chile,Reserve,83,12.0,14.4
57361,Chile,Lot #58 Portezuelo Vineyard,90,39.0,46.8
57364,Chile,Corazón del Indio,90,35.0,42.0
57365,Chile,Gran Reserva,90,25.0,30.0
57714,Chile,Vetas Blancas Reserva Especial,92,20.0,24.0
57718,Chile,Cuvée Alexandre Apalta Vineyard Made With Organic Grapes,91,24.0,28.8
57807,Chile,Reserva,90,14.0,16.8
57902,Chile,Gran Reserva,89,22.0,26.4
57908,Chile,Chamán Reserva,89,15.0,18.0
57916,Chile,Antu Mountain Vineyard,89,19.0,22.8
57927,Chile,Gran Reserva,90,15.0,18.0
57938,Chile,Amelia Limited Release,90,35.0,42.0
57949,Chile,Crucero Collection,87,13.0,15.6
57950,Chile,Reserva Estate Bottled,87,12.0,14.4
58078,Chile,Vernus,89,20.0,24.0
58083,Chile,Lot 21,89,45.0,54.0
58091,Chile,Parinacota Carignan-Syrah,89,35.0,42.0
58128,Chile,347 Vineyards Reserva,88,13.0,15.6
58145,Chile,T.H.,84,25.0,30.0
58156,Chile,Reserve,84,10.0,12.0
58165,Chile,Coastal Cool Climate,84,15.0,18.0
58173,Chile,,84,8.0,9.6
58192,Chile,Winemaker's Selection,88,18.0,21.6
58194,Chile,Reserva Estate Bottled,88,12.0,14.4
58199,Chile,Axel,88,20.0,24.0
58221,Chile,Founder's Selection,90,35.0,42.0
58222,Chile,Coyam,90,30.0,36.0
58287,Chile,Block Selection,86,11.0,13.2
58292,Chile,Viognier-Chardonnay,86,9.0,10.8
58300,Chile,Reserva,85,14.0,16.8
58302,Chile,Casa La Joya Gran Reserve,85,13.0,15.6
58303,Chile,Secreto,85,14.0,16.8
58351,Chile,,80,10.0,12.0
58387,Chile,Reserva,85,10.0,12.0
58388,Chile,Reserva,85,10.0,12.0
58394,Chile,Reserva Unwooded,85,9.0,10.8
58398,Chile,Trisquel,85,15.0,18.0
58399,Chile,Tectonia,85,25.0,30.0
58448,Chile,Grand Reserve,91,18.0,21.6
58449,Chile,Caballo Loco Grand Cru Apalta,91,35.0,42.0
58451,Chile,Gran Reserva Etiqueta Negra,91,35.0,42.0
58542,Chile,Special Cuvée Limited Release Reserva,87,13.0,15.6
58560,Chile,Reserva,85,11.0,13.2
58570,Chile,,85,7.0,8.4
58573,Chile,,85,8.0,9.6
58580,Chile,,85,18.0,21.6
58588,Chile,,85,10.0,12.0
58627,Chile,Serie Riberas Gran Reserva,89,17.0,20.4
58628,Chile,Single Vineyard Block no.23 Rulos del Alta,89,20.0,24.0
58767,Chile,,92,50.0,60.0
58783,Chile,Amplus Old Vine,91,27.0,32.4
58786,Chile,Caballo Loco Number Fourteen,91,56.0,67.2
58873,Chile,Reserva,85,14.0,16.8
58874,Chile,Puerto Viejo Reserve,85,10.0,12.0
58875,Chile,Winemaker's Selection,85,10.0,12.0
58879,Chile,,85,12.0,14.4
58920,Chile,,88,15.0,18.0
58928,Chile,Gran Reserva Estate Bottled,88,20.0,24.0
58946,Chile,Corralillo,88,28.0,33.6
58970,Chile,LFE900,90,55.0,66.0
59030,Chile,Vitrum,91,29.0,34.8
59035,Chile,Cuvée Alexandre Viñedo Apalta,91,24.0,28.8
59108,Chile,Viu 1,92,75.0,90.0
59194,Chile,Limited Edition,88,25.0,30.0
59214,Chile,La Palma Reserva,85,12.0,14.4
59227,Chile,Centauri,85,18.0,21.6
59228,Chile,Urban Maule,85,12.0,14.4
59229,Chile,Reserva,85,12.0,14.4
59268,Chile,Estate Bottled,84,10.0,12.0
59273,Chile,,84,9.0,10.8
59281,Chile,Casillero del Diablo Reserve,83,12.0,14.4
59531,Chile,Specialties Cool Mountain Field Blend,87,18.0,21.6
59546,Chile,Reserva 1234,87,15.0,18.0
59552,Chile,Reserva,87,11.0,13.2
59656,Chile,Nimbus Single Vineyard,85,15.0,18.0
59669,Chile,,84,9.0,10.8
59764,Chile,Castillo de Molina Reserva,86,12.0,14.4
59777,Chile,,86,12.0,14.4
59784,Chile,Winemaker's Selection Single Vineyard,86,23.0,27.6
59785,Chile,Gran Reserva,86,15.0,18.0
59891,Chile,Alcance,90,15.0,18.0
60061,Chile,,86,10.0,12.0
60062,Chile,Vitral Reserva,86,11.0,13.2
60066,Chile,Grand Reserve,86,17.0,20.4
60084,Chile,Max Reserva,86,20.0,24.0
60245,Chile,Gran Reserva,87,14.0,16.8
60254,Chile,Grand Reserve,87,18.0,21.6
60298,Chile,Gallardía,86,20.0,24.0
60313,Chile,Organic,86,14.0,16.8
60357,Chile,Gran Reserva Estate Bottled,84,19.0,22.8
60358,Chile,Gran Reserva,84,20.0,24.0
60362,Chile,Estate Made with Organic Grapes,84,14.0,16.8
60364,Chile,Victoria Reserve,84,12.0,14.4
60366,Chile,Sepia Reserva,84,12.0,14.4
60367,Chile,Reserva,84,17.0,20.4
60378,Chile,Reserva,84,14.0,16.8
60381,Chile,Reserve Terrarum,86,10.0,12.0
60385,Chile,Founder's Collection,86,25.0,30.0
60387,Chile,Casillero del Diablo,86,10.0,12.0
60391,Chile,Vielles Vignes,86,16.0,19.2
60392,Chile,,86,6.0,7.199999999999998
60395,Chile,,86,8.0,9.6
60401,Chile,Santa Digna,86,10.0,12.0
60402,Chile,Vitisterra Grand Reserve,86,15.0,18.0
60406,Chile,Concepcion Reserva,86,11.0,13.2
60426,Chile,Anderra,86,12.0,14.4
60428,Chile,Tectonia,86,20.0,24.0
60440,Chile,Tama Vineyard Selection,86,16.0,19.2
60451,Chile,Aconcagua Costa Wild Ferment,86,25.0,30.0
60459,Chile,Gran Reserva,88,18.0,21.6
60468,Chile,,88,20.0,24.0
60632,Chile,Reserva,89,15.0,18.0
60635,Chile,Max Reserva,89,20.0,24.0
60640,Chile,Reserva,89,14.0,16.8
60642,Chile,Kuda,89,19.0,22.8
60650,Chile,Reserva,89,11.0,13.2
60666,Chile,Reserve,86,16.0,19.2
60676,Chile,Reserva de Familia,86,20.0,24.0
60789,Chile,Cuvée Alexandre Apalta Vineyard,88,25.0,30.0
60804,Chile,Reserva,88,15.0,18.0
60868,Chile,Queulat Gran Reserva,81,15.0,18.0
60874,Chile,Selection,80,16.0,19.2
60875,Chile,La Joya Reserve,80,12.0,14.4
60877,Chile,Selected Varietal,80,12.0,14.4
60878,Chile,,80,12.0,14.4
60879,Chile,,80,9.0,10.8
60968,Chile,Alpha,86,25.0,30.0
60975,Chile,Anke Blend-2 Carménère-Petit Verdot-Shiraz,86,11.0,13.2
61009,Chile,Reserva,84,12.0,14.4
61018,Chile,Reserva,84,11.0,13.2
61023,Chile,,84,11.0,13.2
61027,Chile,,84,9.0,10.8
61037,Chile,Crucero,84,10.0,12.0
61065,Chile,Triple C,91,40.0,48.0
61094,Chile,Ecos de Rulo,88,18.0,21.6
61209,Chile,T.H. Alto Maipo,87,25.0,30.0
61216,Chile,Dueño de la Luna,87,45.0,54.0
61221,Chile,Columbine Special Reserve Single Vineyard,87,18.0,21.6
61223,Chile,Reserva,87,12.0,14.4
61237,Chile,Toro de Piedra Grand Reserve Single Vineyard,85,16.0,19.2
61243,Chile,Guardián Reserva,85,10.0,12.0
61249,Chile,Puerto Viejo Estate Bottled Single Vineyard Reserve,85,10.0,12.0
61291,Chile,Reserva Especial,88,15.0,18.0
61406,Chile,Clava Reserve,83,14.0,16.8
61411,Chile,Reserva Encinos,83,13.0,15.6
61415,Chile,La Joya Gran Reserva,83,15.0,18.0
61421,Chile,Reserve,82,11.0,13.2
61423,Chile,Late Harvest Botrytised Grapes,82,23.0,27.6
61427,Chile,Reserva Unoaked,82,12.0,14.4
61491,Chile,,85,10.0,12.0
61509,Chile,Clava Coastal Reserve,86,12.0,14.4
61510,Chile,Reserva,86,12.0,14.4
61513,Chile,Crucero,86,10.0,12.0
61516,Chile,Selección,86,12.0,14.4
61517,Chile,La Palma Reserva,86,13.0,15.6
61518,Chile,Crucero,86,10.0,12.0
61524,Chile,Reserva,86,12.0,14.4
61526,Chile,Gran Reserva,86,,
61549,Chile,Estate Collection,84,9.0,10.8
61555,Chile,Reserva,84,10.0,12.0
61557,Chile,,84,7.0,8.4
61565,Chile,Special Reserve,84,13.0,15.6
61689,Chile,,84,9.0,10.8
61699,Chile,Estate,83,14.0,16.8
61702,Chile,,83,8.0,9.6
61818,Chile,Late Harvest,89,9.0,10.8
61839,Chile,Alpha,89,24.0,28.8
61840,Chile,Edición Limitada,89,22.0,26.4
61841,Chile,Cuvée Alexandre Las Kuras Vineyard,88,24.0,28.8
61860,Chile,Terrunyo Block 3,87,40.0,48.0
61897,Chile,Late Harvest,90,18.0,21.6
61926,Chile,Montemar,82,8.0,9.6
61927,Chile,Rosé,82,8.0,9.6
61928,Chile,Reserve,82,11.0,13.2
61929,Chile,San Andrés,82,,
61930,Chile,,82,6.0,7.199999999999998
61931,Chile,,82,20.0,24.0
61933,Chile,Gato Negro,82,5.0,6.0
61936,Chile,Reserve,82,11.0,13.2
61937,Chile,,81,9.0,10.8
61938,Chile,Concepción,81,7.0,8.4
61939,Chile,Reserva,81,11.0,13.2
61940,Chile,,81,7.0,8.4
61974,Chile,Special Reserve,84,13.0,15.6
61977,Chile,,83,10.0,12.0
61978,Chile,Casillero del Diablo Reserve,83,10.0,12.0
61980,Chile,,83,25.0,30.0
61987,Chile,,83,9.0,10.8
62025,Chile,,86,12.0,14.4
62031,Chile,Aliwen Reserva,86,13.0,15.6
62034,Chile,La Porfia Gran Reserve,86,20.0,24.0
62064,Chile,Reserva,88,9.0,10.8
62072,Chile,Reserva,87,5.0,6.0
62075,Chile,Block Selection Reserve,87,11.0,13.2
62079,Chile,Classic Series,87,12.0,14.4
62092,Chile,,87,9.0,10.8
62102,Chile,DON,91,75.0,90.0
62137,Chile,Escarlata,86,12.0,14.4
62190,Chile,Single Vineyard Los Lingues,86,30.0,36.0
62198,Chile,Reserva,86,12.0,14.4
62199,Chile,Reserva,86,12.0,14.4
62208,Chile,Reserva Sepia,86,12.0,14.4
62257,Chile,Elegance,90,62.0,74.39999999999998
62379,Chile,Potro de Piedra Family Reserve,89,25.0,30.0
62381,Chile,Alpha,89,26.0,31.2
62385,Chile,Reserva,89,14.0,16.8
62524,Chile,Grand Reserve,90,21.0,25.2
62637,Chile,GSM+T,88,30.0,36.0
62641,Chile,Late Harvest Tardío,88,18.0,21.6
62648,Chile,Lo Abarca Hills Vineyard,90,50.0,60.0
62649,Chile,Coastal Mist Terroir Selection,90,21.0,25.2
62738,Chile,Reserva Carmenère-Merlot,85,14.0,16.8
62742,Chile,Reserva,85,11.0,13.2
62744,Chile,Reserva,85,12.0,14.4
62807,Chile,Gran Araucano,92,35.0,42.0
62808,Chile,Lot #37 Maipo Alto,92,33.0,39.6
62848,Chile,Dona Isidora,85,8.0,9.6
62900,Chile,Viñedo Chadwick,92,260.0,312.0
62995,Chile,1865 Single Vineyard,88,19.0,22.8
63040,Chile,Reserva,85,12.0,14.4
63042,Chile,Puerto Viejo Reserve,85,10.0,12.0
63044,Chile,Reserva,85,12.0,14.4
63051,Chile,Reserva,85,12.0,14.4
63058,Chile,Reserva,85,13.0,15.6
63087,Chile,,84,9.0,10.8
63088,Chile,Isidora,84,15.0,18.0
63094,Chile,Reserva Estate Bottled,84,13.0,15.6
63102,Chile,Max Reserva,84,20.0,24.0
63107,Chile,Barrel Select 60/40,84,12.0,14.4
63108,Chile,Select Terroir,84,10.0,12.0
63138,Chile,Royale Los Lingues Vineyard,91,26.0,31.2
63147,Chile,VSC,91,40.0,48.0
63166,Chile,Max Reserva,92,20.0,24.0
63392,Chile,Ona Special Reserve,87,18.0,21.6
63393,Chile,Tribute Edicion Limitada Cabernet Franc-Petit Verdot,87,30.0,36.0
63394,Chile,Gran Reserva,87,19.0,22.8
63446,Chile,Raíces Nobles,89,20.0,24.0
63453,Chile,Los Vascos Grande Reserve,89,20.0,24.0
63454,Chile,Gran Reserva,89,28.0,33.6
63480,Chile,Escorial Limited Selection,90,40.0,48.0
63483,Chile,Vertice Apalta Vineyard,90,37.0,44.4
63502,Chile,,85,11.0,13.2
63503,Chile,Toro de Piedra Grand Reserve,85,15.0,18.0
63687,Chile,,89,12.0,14.4
63688,Chile,1865 Limited Edition,89,25.0,30.0
